Year,Company,Genre,Platform,GlobalSales
2008,Nintendo,Simulation,PC,0.13
2008,Nintendo,Adventure,Wii,0.13
2008,Nintendo,Sports,DS,0.13
2008,Nintendo,Action,DS,0.12
2008,Nintendo,Action,PC,0.12
2008,Nintendo,Action,DS,0.12
2008,Nintendo,Fighting,PSP,0.12
2008,Nintendo,Sports,DS,0.12
2008,Nintendo,Shooter,DS,0.12
2008,Nintendo,Puzzle,DS,0.12
2008,Nintendo,Racing,DS,0.11
2008,Nintendo,Misc,DS,0.11
2008,Nintendo,Platform,DS,0.11
2008,Nintendo,Simulation,X360,0.11
2008,Nintendo,Misc,Wii,0.1
2008,Nintendo,Adventure,X360,0.1
2008,Nintendo,Misc,PS2,0.1
2008,Nintendo,Adventure,DS,0.1
2008,Nintendo,Sports,DS,0.1
2008,Nintendo,Fighting,DS,0.1
2008,Nintendo,Racing,PS2,0.1
2008,Nintendo,Sports,DS,0.1
2008,Nintendo,Sports,PS2,0.1
2008,Nintendo,Shooter,PS2,0.1
2008,Nintendo,Action,DS,0.09
2008,Nintendo,Sports,PS3,0.09
2008,Nintendo,Platform,DS,0.09
2008,Nintendo,Adventure,DS,0.09
2008,Nintendo,Sports,DS,0.09
2008,Nintendo,Sports,X360,0.09
2008,Nintendo,Action,PSP,0.09
2008,Nintendo,Adventure,DS,0.09
2008,Nintendo,Action,DS,0.09
2008,Nintendo,Puzzle,DS,0.08
2008,Nintendo,Sports,DS,0.08
2008,Nintendo,Strategy,PS2,0.08
2008,Nintendo,Shooter,Wii,0.08
2008,Nintendo,Adventure,DS,0.08
2008,Nintendo,Racing,PC,0.08
2008,Nintendo,Adventure,PSP,0.08
2008,Nintendo,Misc,DS,0.08
2008,Nintendo,Role-Playing,PC,0.08
2008,Nintendo,Action,PSP,0.08
2008,Nintendo,Action,Wii,0.08
2008,Nintendo,Fighting,PS2,0.07
2008,Nintendo,Misc,PSP,0.07
2008,Nintendo,Sports,PC,0.07
2008,Nintendo,Shooter,PS2,0.07
2008,Nintendo,Adventure,PC,0.07
2008,Nintendo,Adventure,DS,0.07
2008,Nintendo,Racing,DS,0.06
2008,Nintendo,Fighting,DS,0.06
2008,Nintendo,Sports,DS,0.06
2008,Nintendo,Adventure,PC,0.06
2008,Nintendo,Fighting,PS2,0.06
2008,Nintendo,Puzzle,DS,0.06
2008,Nintendo,Racing,DS,0.06
2008,Nintendo,Misc,PC,0.06
2008,Nintendo,Sports,DS,0.06
2008,Nintendo,Strategy,PS2,0.05
2008,Nintendo,Misc,PC,0.05
2008,Nintendo,Platform,PC,0.04
2008,Nintendo,Sports,X360,0.04
2008,Nintendo,Action,PC,0.04
2008,Nintendo,Shooter,DS,0.04
2008,Nintendo,Platform,PS2,0.04
2008,Nintendo,Puzzle,DS,0.04
2008,Nintendo,Shooter,DS,0.04
2008,Nintendo,Adventure,Wii,0.04
2008,Nintendo,Racing,PS2,0.03
2008,Nintendo,Puzzle,DS,0.03
2008,Nintendo,Misc,Wii,0.03
2008,Nintendo,Adventure,DS,0.03
2008,Nintendo,Racing,DS,0.03
2008,Nintendo,Sports,DS,0.03
2008,Nintendo,Platform,PC,0.02
2008,Nintendo,Sports,PSP,0.02
2008,Nintendo,Shooter,DS,0.02
2008,Nintendo,Puzzle,PSP,0.02
2008,Nintendo,Racing,DS,0.02
2008,Nintendo,Fighting,PC,0.02
2008,Nintendo,Fighting,PC,0.02
2008,Nintendo,Sports,Wii,0.02
2008,Nintendo,Racing,Wii,0.02
2008,Nintendo,Action,PC,0.02
2008,Nintendo,Platform,PC,0.01
2008,Nintendo,Sports,PC,0.01
2008,Nintendo,Sports,DS,0.01
2008,Nintendo,Misc,PS2,0.01
2008,Nintendo,Action,Wii,0.01
2008,Nintendo,Simulation,Wii,0.01
2008,Nintendo,Adventure,PC,0.01
2008,Nintendo,Puzzle,PS2,0.01
2008,Nintendo,Racing,Wii,0.01
2008,Microsoft,Action,PC,11.02
2008,Microsoft,Shooter,PS2,7.37
2008,Microsoft,Shooter,PS2,6.76
2008,Microsoft,Role-Playing,PC,4.96
2008,Microsoft,Role-Playing,PC,4.31
2008,Microsoft,Action,DS,3.78
2008,Microsoft,Shooter,PC,3.52
2008,Microsoft,Action,PC,3.38
2008,Microsoft,Action,PS2,3.05
2008,Microsoft,Action,DS,3.03
2008,Microsoft,Sports,DS,2.9
2008,Microsoft,Action,PC,2.8
2008,Microsoft,Misc,DS,2.67
2008,Microsoft,Sports,PC,2.54
2008,Microsoft,Racing,PSP,2.48
2008,Microsoft,Shooter,DS,2.42
2008,Microsoft,Racing,DS,2.35
2008,Microsoft,Misc,PS2,2.2
2008,Microsoft,Sports,PC,1.94
2008,Microsoft,Fighting,DS,1.93
2008,Microsoft,Racing,Wii,1.69
2008,Microsoft,Shooter,Wii,1.65
2008,Microsoft,Action,PSP,1.6
2008,Microsoft,Fighting,DS,1.59
2008,Microsoft,Action,DS,1.49
2008,Microsoft,Shooter,DS,1.46
2008,Microsoft,Action,PS2,1.42
2008,Microsoft,Racing,PSP,1.36
2008,Microsoft,Action,PC,1.35
2008,Microsoft,Sports,DS,1.27
2008,Microsoft,Misc,PS2,1.23
2008,Microsoft,Platform,PC,1.17
2008,Microsoft,Action,Wii,1.08
2008,Microsoft,Action,PSP,1.07
2008,Microsoft,Shooter,PC,1.06
2008,Microsoft,Action,PS2,1.01
2008,Microsoft,Action,PC,1.01
2008,Microsoft,Sports,DS,1
2008,Microsoft,Platform,PSP,0.96
2008,Microsoft,Fighting,DS,0.92
2008,Microsoft,Strategy,DS,0.91
2008,Microsoft,Racing,PS2,0.88
2008,Microsoft,Shooter,PC,0.87
2008,Microsoft,Strategy,PC,0.83
2008,Microsoft,Role-Playing,DS,0.79
2008,Microsoft,Misc,PC,0.78
2008,Microsoft,Platform,PC,0.78
2008,Microsoft,Action,PC,0.75
2008,Microsoft,Role-Playing,PS2,0.75
2008,Microsoft,Sports,Wii,0.71
2008,Microsoft,Sports,PS2,0.71
2008,Microsoft,Role-Playing,DS,0.7
2008,Microsoft,Role-Playing,DS,0.69
2008,Microsoft,Misc,DS,0.66
2008,Microsoft,Sports,PC,0.65
2008,Microsoft,Action,DS,0.63
2008,Microsoft,Platform,DS,0.62
2008,Microsoft,Sports,Wii,0.61
2008,Microsoft,Misc,DS,0.6
2008,Microsoft,Sports,PC,0.59
2008,Microsoft,Action,PC,0.59
2008,Microsoft,Action,PC,0.59
2008,Microsoft,Action,DS,0.57
2008,Microsoft,Action,PS2,0.57
2008,Microsoft,Shooter,PSP,0.56
2008,Microsoft,Sports,PS2,0.5
2008,Microsoft,Fighting,PS2,0.49
2008,Microsoft,Adventure,PSP,0.49
2008,Microsoft,Misc,PSP,0.48
2008,Microsoft,Shooter,DS,0.48
2008,Microsoft,Platform,DS,0.48
2008,Microsoft,Simulation,DS,0.48
2008,Microsoft,Shooter,PC,0.47
2008,Microsoft,Strategy,DS,0.46
2008,Microsoft,Shooter,PS2,0.45
2008,Microsoft,Fighting,PC,0.45
2008,Microsoft,Action,DS,0.45
2008,Microsoft,Misc,Wii,0.43
2008,Microsoft,Action,DS,0.41
2008,Microsoft,Racing,DS,0.35
2008,Microsoft,Sports,DS,0.35
2008,Microsoft,Shooter,PS2,0.33
2008,Microsoft,Action,DS,0.33
2008,Microsoft,Platform,PS2,0.32
2008,Microsoft,Misc,PS2,0.31
2008,Microsoft,Simulation,PC,0.3
2008,Microsoft,Sports,X360,0.3
2008,Microsoft,Shooter,PS2,0.29
2008,Microsoft,Shooter,PS2,0.27
2008,Microsoft,Misc,DS,0.27
2008,Microsoft,Action,DS,0.27
2008,Microsoft,Shooter,Wii,0.26
2008,Microsoft,Racing,DS,0.25
2008,Microsoft,Action,PS3,0.25
2008,Microsoft,Sports,DS,0.25
2008,Microsoft,Adventure,DS,0.25
2008,Microsoft,Strategy,DS,0.24
2008,Microsoft,Misc,PSP,0.23
2008,Microsoft,Sports,DS,0.22
2008,Microsoft,Racing,DS,0.21
2008,Microsoft,Role-Playing,DS,0.2
2008,Microsoft,Role-Playing,DS,0.2
2008,Microsoft,Racing,Wii,0.2
2008,Microsoft,Misc,DS,0.2
2008,Microsoft,Shooter,PS2,0.19
2008,Microsoft,Action,PC,0.19
2008,Microsoft,Fighting,PC,0.19
2008,Microsoft,Sports,DS,0.19
2008,Microsoft,Misc,PS2,0.18
2008,Microsoft,Action,Wii,0.18
2008,Microsoft,Sports,DS,0.17
2008,Microsoft,Role-Playing,PS2,0.17
2008,Microsoft,Simulation,PS3,0.15
2008,Microsoft,Shooter,PC,0.13
2008,Microsoft,Action,PC,0.13
2008,Microsoft,Sports,PSP,0.13
2008,Microsoft,Racing,DS,0.12
2008,Microsoft,Shooter,PC,0.12
2008,Microsoft,Action,PS2,0.12
2008,Microsoft,Shooter,PS2,0.12
2008,Microsoft,Strategy,DS,0.11
2008,Microsoft,Sports,Wii,0.11
2008,Microsoft,Platform,DS,0.11
2008,Microsoft,Action,Wii,0.11
2008,Microsoft,Misc,Wii,0.11
2008,Microsoft,Action,DS,0.11
2008,Microsoft,Action,Wii,0.1
2008,Microsoft,Sports,PSP,0.1
2008,Microsoft,Sports,PC,0.1
2008,Microsoft,Shooter,PS2,0.09
2008,Microsoft,Strategy,PS2,0.09
2008,Microsoft,Misc,PC,0.09
2008,Microsoft,Fighting,DS,0.09
2008,Microsoft,Sports,DS,0.07
2008,Microsoft,Misc,PS2,0.07
2008,Microsoft,Action,DS,0.06
2008,Microsoft,Action,DS,0.06
2008,Microsoft,Misc,PS3,0.06
2008,Microsoft,Action,PS2,0.05
2008,Microsoft,Sports,PS2,0.05
2008,Microsoft,Sports,PS2,0.05
2008,Microsoft,Sports,Wii,0.03
2008,Microsoft,Racing,PSP,0.03
2008,Microsoft,Shooter,PS2,0.03
2008,Microsoft,Adventure,DS,0.03
2008,Microsoft,Platform,DS,0.01
2008,Microsoft,Sports,PS2,0.18
2009,Nintendo,Action,Wii,11.9
2009,Nintendo,Role-Playing,Wii,5.84
2009,Nintendo,Role-Playing,Wii,3.83
2009,Nintendo,Misc,X360,3.67
2009,Nintendo,Sports,DS,3.52
2009,Nintendo,Action,PS3,3.38
2009,Nintendo,Puzzle,PC,2.79
2009,Nintendo,Puzzle,Wii,2.22
2009,Nintendo,Role-Playing,PS3,2.04
2009,Nintendo,Action,X360,1.86
2009,Nintendo,Simulation,DS,1.75
2009,Nintendo,Role-Playing,PS3,1.58
2009,Nintendo,Role-Playing,X360,1.42
2009,Nintendo,Action,PS3,1.39
2009,Nintendo,Puzzle,X360,1.38
2009,Nintendo,Action,PS3,1.35
2009,Nintendo,Strategy,Wii,1.31
2009,Nintendo,Action,PS3,1.21
2009,Nintendo,Adventure,PS3,1.08
2009,Nintendo,Adventure,X360,1.04
2009,Nintendo,Misc,Wii,0.87
2009,Nintendo,Action,DS,0.87
2009,Nintendo,Puzzle,DS,0.78
2009,Nintendo,Adventure,PS3,0.76
2009,Nintendo,Adventure,DS,0.73
2009,Nintendo,Platform,X360,0.72
2009,Nintendo,Adventure,X360,0.7
2009,Nintendo,Simulation,X360,0.7
2009,Nintendo,Adventure,DS,0.68
2009,Nintendo,Action,PSP,0.65
2009,Nintendo,Puzzle,PS3,0.65
2009,Nintendo,Platform,X360,0.64
2009,Nintendo,Action,PS3,0.63
2009,Nintendo,Strategy,X360,0.63
2009,Nintendo,Racing,DS,0.63
2009,Nintendo,Misc,PS3,0.6
2009,Nintendo,Role-Playing,PS3,0.59
2009,Nintendo,Sports,X360,0.59
2009,Nintendo,Simulation,PS3,0.58
2009,Nintendo,Action,X360,0.56
2009,Nintendo,Misc,PSP,0.55
2009,Nintendo,Fighting,X360,0.54
2009,Nintendo,Puzzle,X360,0.53
2009,Nintendo,Simulation,PS3,0.53
2009,Nintendo,Puzzle,PS3,0.53
2009,Nintendo,Misc,PS3,0.52
2009,Nintendo,Shooter,Wii,0.52
2009,Nintendo,Puzzle,PS2,0.51
2009,Nintendo,Action,DS,0.51
2009,Nintendo,Adventure,Wii,0.51
2009,Nintendo,Role-Playing,PS3,0.48
2009,Nintendo,Racing,Wii,0.48
2009,Nintendo,Misc,X360,0.46
2009,Nintendo,Action,DS,0.45
2009,Nintendo,Misc,X360,0.45
2009,Nintendo,Simulation,Wii,0.45
2009,Nintendo,Puzzle,PS3,0.44
2009,Nintendo,Misc,DS,0.43
2009,Nintendo,Role-Playing,PS3,0.43
2009,Nintendo,Adventure,PS3,0.43
2009,Nintendo,Shooter,DS,0.43
2009,Nintendo,Action,Wii,0.42
2009,Nintendo,Action,Wii,0.42
2009,Nintendo,Fighting,Wii,0.42
2009,Nintendo,Simulation,PS2,0.42
2009,Nintendo,Action,PS3,0.41
2009,Nintendo,Adventure,Wii,0.41
2009,Nintendo,Action,DS,0.41
2009,Nintendo,Action,PS2,0.41
2009,Nintendo,Misc,PS3,0.41
2009,Nintendo,Action,Wii,0.4
2009,Nintendo,Adventure,Wii,0.4
2009,Nintendo,Action,Wii,0.4
2009,Nintendo,Racing,Wii,0.39
2009,Nintendo,Adventure,X360,0.39
2009,Nintendo,Misc,DS,0.39
2009,Nintendo,Action,X360,0.39
2009,Nintendo,Simulation,DS,0.38
2009,Nintendo,Misc,Wii,0.38
2009,Nintendo,Role-Playing,DS,0.38
2009,Nintendo,Simulation,DS,0.37
2009,Nintendo,Racing,X360,0.36
2009,Nintendo,Adventure,X360,0.35
2009,Nintendo,Action,X360,0.35
2009,Nintendo,Simulation,Wii,0.34
2009,Nintendo,Puzzle,DS,0.34
2009,Nintendo,Simulation,PS3,0.34
2009,Nintendo,Action,PSP,0.34
2009,Nintendo,Action,PS3,0.33
2009,Nintendo,Simulation,DS,0.33
2009,Nintendo,Simulation,Wii,0.33
2009,Nintendo,Sports,PS3,0.32
2009,Nintendo,Puzzle,Wii,0.32
2009,Nintendo,Simulation,PSP,0.32
2009,Nintendo,Puzzle,Wii,0.31
2009,Nintendo,Misc,Wii,0.31
2009,Nintendo,Simulation,X360,0.3
2009,Nintendo,Puzzle,PS3,0.3
2009,Nintendo,Adventure,PS3,0.3
2009,Nintendo,Simulation,PS2,0.3
2009,Nintendo,Misc,PS3,0.3
2009,Nintendo,Role-Playing,X360,0.29
2009,Nintendo,Simulation,PC,0.29
2009,Nintendo,Action,Wii,0.28
2009,Nintendo,Simulation,Wii,0.27
2009,Nintendo,Role-Playing,DS,0.27
2009,Nintendo,Misc,Wii,0.27
2009,Nintendo,Misc,PSP,0.27
2009,Nintendo,Role-Playing,PS2,0.26
2009,Nintendo,Simulation,X360,0.26
2009,Nintendo,Puzzle,X360,0.26
2009,Nintendo,Action,Wii,0.26
2009,Nintendo,Adventure,DS,0.26
2009,Nintendo,Misc,X360,0.25
2009,Nintendo,Simulation,PSP,0.25
2009,Nintendo,Simulation,PS3,0.25
2009,Nintendo,Adventure,Wii,0.25
2009,Nintendo,Misc,Wii,0.24
2009,Nintendo,Adventure,Wii,0.24
2009,Nintendo,Puzzle,PS3,0.24
2009,Nintendo,Puzzle,Wii,0.24
2009,Nintendo,Puzzle,Wii,0.24
2009,Nintendo,Simulation,PS2,0.23
2009,Nintendo,Platform,X360,0.22
2009,Nintendo,Simulation,X360,0.22
2009,Nintendo,Adventure,PS3,0.22
2009,Nintendo,Role-Playing,Wii,0.22
2009,Nintendo,Puzzle,Wii,0.22
2009,Nintendo,Action,X360,0.21
2009,Nintendo,Strategy,X360,0.21
2009,Nintendo,Simulation,X360,0.2
2009,Nintendo,Adventure,PS3,0.2
2009,Nintendo,Puzzle,Wii,0.2
2009,Nintendo,Role-Playing,PS3,0.2
2009,Nintendo,Simulation,PS3,0.2
2009,Nintendo,Misc,PS3,0.2
2009,Nintendo,Misc,PS3,0.2
2009,Nintendo,Simulation,X360,0.2
2009,Nintendo,Simulation,PS3,0.2
2009,Nintendo,Action,PSP,0.2
2009,Nintendo,Simulation,PS3,0.19
2009,Nintendo,Sports,Wii,0.19
2009,Nintendo,Misc,PC,0.19
2009,Nintendo,Shooter,Wii,0.19
2009,Nintendo,Role-Playing,Wii,0.19
2009,Nintendo,Sports,PSP,0.19
2009,Nintendo,Action,X360,0.19
2009,Nintendo,Action,Wii,0.18
2009,Nintendo,Adventure,DS,0.17
2009,Nintendo,Adventure,DS,0.17
2009,Nintendo,Role-Playing,PS3,0.17
2009,Nintendo,Puzzle,PS3,0.17
2009,Nintendo,Action,PS3,0.17
2009,Nintendo,Misc,Wii,0.17
2009,Nintendo,Fighting,PS3,0.16
2009,Nintendo,Puzzle,Wii,0.16
2009,Nintendo,Strategy,Wii,0.16
2009,Nintendo,Puzzle,X360,0.16
2009,Nintendo,Action,X360,0.16
2009,Nintendo,Misc,PS3,0.16
2009,Nintendo,Action,X360,0.16
2009,Nintendo,Simulation,Wii,0.16
2009,Nintendo,Racing,PSP,0.15
2009,Nintendo,Puzzle,X360,0.15
2009,Nintendo,Simulation,X360,0.15
2009,Nintendo,Racing,PSP,0.15
2009,Nintendo,Puzzle,PS3,0.15
2009,Nintendo,Simulation,X360,0.15
2009,Nintendo,Role-Playing,DS,0.15
2009,Nintendo,Puzzle,Wii,0.15
2009,Nintendo,Platform,PSP,0.14
2009,Nintendo,Puzzle,X360,0.14
2009,Nintendo,Adventure,Wii,0.14
2009,Nintendo,Puzzle,Wii,0.14
2009,Nintendo,Simulation,PS3,0.14
2009,Nintendo,Racing,Wii,0.14
2009,Nintendo,Simulation,PS3,0.14
2009,Nintendo,Action,Wii,0.14
2009,Nintendo,Role-Playing,DS,0.14
2009,Nintendo,Puzzle,PSP,0.14
2009,Nintendo,Sports,PS3,0.14
2009,Nintendo,Misc,PS3,0.13
2009,Nintendo,Puzzle,Wii,0.13
2009,Nintendo,Adventure,PS3,0.13
2009,Nintendo,Misc,PS3,0.13
2009,Nintendo,Action,PS3,0.13
2009,Nintendo,Action,Wii,0.12
2009,Nintendo,Sports,Wii,0.12
2009,Nintendo,Racing,DS,0.12
2009,Nintendo,Role-Playing,Wii,0.12
2009,Nintendo,Puzzle,X360,0.12
2009,Nintendo,Simulation,DS,0.12
2009,Nintendo,Adventure,PS3,0.12
2009,Nintendo,Simulation,Wii,0.12
2009,Nintendo,Sports,PS3,0.12
2009,Nintendo,Role-Playing,DS,0.11
2009,Nintendo,Simulation,DS,0.11
2009,Nintendo,Strategy,PS3,0.11
2009,Nintendo,Adventure,X360,0.11
2009,Nintendo,Puzzle,Wii,0.11
2009,Nintendo,Adventure,DS,0.11
2009,Nintendo,Misc,X360,0.11
2009,Nintendo,Simulation,PSP,0.11
2009,Nintendo,Simulation,DS,0.11
2009,Nintendo,Simulation,Wii,0.11
2009,Nintendo,Sports,DS,0.11
2009,Nintendo,Action,X360,0.11
2009,Nintendo,Adventure,PS2,0.11
2009,Nintendo,Racing,X360,0.11
2009,Nintendo,Action,DS,0.11
2009,Nintendo,Misc,PS3,0.11
2009,Nintendo,Sports,Wii,0.11
2009,Nintendo,Sports,PS2,0.11
2009,Nintendo,Simulation,X360,0.11
2009,Nintendo,Simulation,PS3,0.11
2009,Nintendo,Sports,DS,0.1
2009,Nintendo,Adventure,Wii,0.1
2009,Nintendo,Sports,X360,0.1
2009,Nintendo,Misc,DS,0.1
2009,Nintendo,Adventure,PSP,0.1
2009,Nintendo,Action,Wii,0.1
2009,Nintendo,Misc,PS3,0.1
2009,Nintendo,Misc,DS,0.1
2009,Nintendo,Role-Playing,PS3,0.1
2009,Nintendo,Puzzle,PSP,0.1
2009,Nintendo,Misc,Wii,0.1
2009,Nintendo,Simulation,X360,0.1
2009,Nintendo,Misc,PSP,0.1
2009,Nintendo,Shooter,X360,0.1
2009,Nintendo,Puzzle,Wii,0.1
2009,Nintendo,Action,X360,0.1
2009,Nintendo,Simulation,Wii,0.1
2009,Nintendo,Action,DS,0.09
2009,Nintendo,Action,PS3,0.09
2009,Nintendo,Action,PS2,0.09
2009,Nintendo,Puzzle,PSP,0.09
2009,Nintendo,Misc,DS,0.09
2009,Nintendo,Role-Playing,PSP,0.09
2009,Nintendo,Role-Playing,DS,0.09
2009,Nintendo,Misc,Wii,0.09
2009,Nintendo,Simulation,Wii,0.09
2009,Nintendo,Sports,PC,0.09
2009,Nintendo,Puzzle,X360,0.09
2009,Nintendo,Adventure,DS,0.08
2009,Nintendo,Sports,PS3,0.08
2009,Nintendo,Simulation,PS3,0.08
2009,Nintendo,Action,Wii,0.08
2009,Nintendo,Simulation,PS2,0.08
2009,Nintendo,Action,Wii,0.08
2009,Nintendo,Adventure,PS3,0.08
2009,Nintendo,Misc,Wii,0.08
2009,Nintendo,Action,X360,0.08
2009,Nintendo,Simulation,PS3,0.08
2009,Nintendo,Sports,X360,0.08
2009,Nintendo,Misc,X360,0.08
2009,Nintendo,Misc,DS,0.08
2009,Nintendo,Simulation,PS3,0.08
2009,Nintendo,Misc,DS,0.08
2009,Nintendo,Simulation,PS3,0.08
2009,Nintendo,Simulation,X360,0.08
2009,Nintendo,Misc,PS3,0.08
2009,Nintendo,Adventure,DS,0.07
2009,Nintendo,Simulation,DS,0.07
2009,Nintendo,Puzzle,DS,0.07
2009,Nintendo,Puzzle,X360,0.07
2009,Nintendo,Simulation,PSP,0.07
2009,Nintendo,Action,DS,0.07
2009,Nintendo,Racing,DS,0.07
2009,Nintendo,Misc,Wii,0.07
2009,Nintendo,Adventure,DS,0.07
2009,Nintendo,Platform,X360,0.07
2009,Nintendo,Sports,PC,0.07
2009,Nintendo,Simulation,DS,0.07
2009,Nintendo,Misc,PSP,0.07
2009,Nintendo,Misc,X360,0.06
2009,Nintendo,Simulation,Wii,0.06
2009,Nintendo,Strategy,X360,0.06
2009,Nintendo,Puzzle,DS,0.06
2009,Nintendo,Puzzle,PSP,0.06
2009,Nintendo,Sports,DS,0.06
2009,Nintendo,Simulation,PS3,0.06
2009,Nintendo,Strategy,PS3,0.06
2009,Nintendo,Shooter,Wii,0.06
2009,Nintendo,Action,Wii,0.06
2009,Nintendo,Misc,PS2,0.06
2009,Nintendo,Misc,PS2,0.06
2009,Nintendo,Misc,Wii,0.06
2009,Nintendo,Puzzle,PS3,0.06
2009,Nintendo,Fighting,Wii,0.06
2009,Nintendo,Simulation,Wii,0.06
2009,Nintendo,Simulation,Wii,0.06
2009,Nintendo,Sports,PSP,0.06
2009,Nintendo,Sports,DS,0.06
2009,Nintendo,Strategy,PS2,0.06
2009,Nintendo,Simulation,DS,0.06
2009,Nintendo,Misc,Wii,0.05
2009,Nintendo,Misc,PC,0.05
2009,Nintendo,Role-Playing,Wii,0.05
2009,Nintendo,Role-Playing,Wii,0.05
2009,Nintendo,Action,PS2,0.05
2009,Nintendo,Fighting,PS3,0.05
2009,Nintendo,Sports,DS,0.05
2009,Nintendo,Role-Playing,PS2,0.05
2009,Nintendo,Misc,X360,0.05
2009,Nintendo,Adventure,Wii,0.05
2009,Nintendo,Simulation,PS3,0.05
2009,Nintendo,Role-Playing,PSP,0.05
2009,Nintendo,Puzzle,Wii,0.05
2009,Nintendo,Adventure,DS,0.05
2009,Nintendo,Simulation,Wii,0.05
2009,Nintendo,Action,PS3,0.05
2009,Nintendo,Misc,Wii,0.05
2009,Nintendo,Adventure,Wii,0.05
2009,Nintendo,Puzzle,DS,0.05
2009,Nintendo,Action,PS2,0.04
2009,Nintendo,Action,X360,0.04
2009,Nintendo,Action,Wii,0.04
2009,Nintendo,Puzzle,DS,0.04
2009,Nintendo,Simulation,DS,0.04
2009,Nintendo,Simulation,Wii,0.04
2009,Nintendo,Puzzle,Wii,0.04
2009,Nintendo,Shooter,Wii,0.04
2009,Nintendo,Puzzle,Wii,0.04
2009,Nintendo,Adventure,Wii,0.04
2009,Nintendo,Simulation,PSP,0.04
2009,Nintendo,Puzzle,PS2,0.04
2009,Nintendo,Action,Wii,0.04
2009,Nintendo,Puzzle,DS,0.04
2009,Nintendo,Simulation,DS,0.04
2009,Nintendo,Misc,PS2,0.04
2009,Nintendo,Shooter,DS,0.04
2009,Nintendo,Misc,Wii,0.04
2009,Nintendo,Action,DS,0.04
2009,Nintendo,Misc,PS2,0.04
2009,Nintendo,Role-Playing,DS,0.04
2009,Nintendo,Role-Playing,PSP,0.03
2009,Nintendo,Adventure,PS3,0.03
2009,Nintendo,Puzzle,X360,0.03
2009,Nintendo,Racing,DS,0.03
2009,Nintendo,Simulation,DS,0.03
2009,Nintendo,Adventure,Wii,0.03
2009,Nintendo,Adventure,DS,0.03
2009,Nintendo,Simulation,PSP,0.03
2009,Nintendo,Action,PS3,0.03
2009,Nintendo,Racing,DS,0.03
2009,Nintendo,Action,PSP,0.03
2009,Nintendo,Adventure,PSP,0.03
2009,Nintendo,Misc,DS,0.03
2009,Nintendo,Action,Wii,0.03
2009,Nintendo,Adventure,Wii,0.03
2009,Nintendo,Simulation,Wii,0.03
2009,Nintendo,Adventure,PSP,0.03
2009,Nintendo,Action,PSP,0.03
2009,Nintendo,Strategy,DS,0.03
2009,Nintendo,Misc,Wii,0.03
2009,Nintendo,Misc,PS2,0.03
2009,Nintendo,Platform,PS2,0.03
2009,Nintendo,Action,DS,0.03
2009,Nintendo,Simulation,DS,0.02
2009,Nintendo,Misc,PS2,0.02
2009,Nintendo,Simulation,Wii,0.02
2009,Nintendo,Adventure,DS,0.02
2009,Nintendo,Adventure,Wii,0.02
2009,Nintendo,Adventure,PS3,0.02
2009,Nintendo,Strategy,DS,0.02
2009,Nintendo,Simulation,X360,0.02
2009,Nintendo,Adventure,Wii,0.02
2009,Nintendo,Action,DS,0.02
2009,Nintendo,Role-Playing,X360,0.02
2009,Nintendo,Puzzle,Wii,0.02
2009,Nintendo,Action,PSP,0.02
2009,Nintendo,Misc,DS,0.02
2009,Nintendo,Sports,PC,0.02
2009,Nintendo,Action,DS,0.02
2009,Nintendo,Puzzle,DS,0.02
2009,Nintendo,Adventure,Wii,0.02
2009,Nintendo,Racing,DS,0.02
2009,Nintendo,Misc,Wii,0.02
2009,Nintendo,Simulation,PS3,0.02
2009,Nintendo,Misc,DS,0.02
2009,Nintendo,Racing,Wii,0.02
2009,Nintendo,Puzzle,Wii,0.02
2009,Nintendo,Sports,PSP,0.02
2009,Nintendo,Adventure,Wii,0.02
2009,Nintendo,Racing,Wii,0.02
2009,Nintendo,Misc,Wii,0.02
2009,Nintendo,Misc,DS,0.01
2009,Nintendo,Puzzle,DS,0.01
2009,Nintendo,Role-Playing,Wii,0.01
2009,Nintendo,Adventure,DS,0.01
2009,Nintendo,Role-Playing,PS3,0.01
2009,Nintendo,Puzzle,X360,0.01
2009,Nintendo,Strategy,Wii,0.01
2009,Nintendo,Strategy,Wii,0.01
2009,Nintendo,Misc,PS3,0.01
2009,Nintendo,Simulation,PS3,0.01
2009,Nintendo,Puzzle,X360,0.01
2009,Nintendo,Simulation,PC,0.01
2009,Nintendo,Adventure,DS,0.01
2009,Nintendo,Role-Playing,X360,0.01
2009,Nintendo,Sports,Wii,0.01
2009,Nintendo,Adventure,Wii,0.01
2009,Nintendo,Action,PS3,0.01
2009,Nintendo,Adventure,Wii,0.01
2009,Nintendo,Sports,Wii,0.01
2009,PC,Simulation,PSP,8.11
2009,PC,Strategy,PS2,1.09
2009,PC,Shooter,PSP,0.89
2009,PC,Simulation,DS,0.58
2009,PC,Role-Playing,PS3,0.51
2009,PC,Strategy,X360,0.47
2009,PC,Simulation,DS,0.39
2009,PC,Shooter,Wii,0.37
2009,PC,Action,PS2,0.32
2009,PC,Adventure,DS,0.2
2009,PC,Shooter,PS2,0.18
2009,PC,Strategy,PS3,0.18
2009,PC,Strategy,PS3,0.17
2009,PC,Shooter,DS,0.14
2009,PC,Role-Playing,DS,0.14
2009,PC,Strategy,PS2,0.13
2009,PC,Adventure,DS,0.11
2009,PC,Adventure,X360,0.11
2009,PC,Adventure,DS,0.1
