Year,Company,Genre,GlobalSales
2008,Nintendo,Misc,0.03
2008,Nintendo,Simulation,0.03
2008,Nintendo,Simulation,0.03
2008,Nintendo,Racing,0.03
2008,Nintendo,Sports,0.03
2008,Nintendo,Action,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Fighting,0.03
2008,Nintendo,Simulation,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Misc,0.03
2008,Nintendo,Simulation,0.03
2008,Nintendo,Misc,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Puzzle,0.03
2008,Nintendo,Role-Playing,0.03
2008,Nintendo,Action,0.03
2008,Nintendo,Action,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Action,0.03
2008,Nintendo,Misc,0.03
2008,Nintendo,Strategy,0.03
2008,Nintendo,Puzzle,0.03
2008,Nintendo,Strategy,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Racing,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Racing,0.03
2008,Nintendo,Simulation,0.03
2008,Nintendo,Action,0.03
2008,Nintendo,Misc,0.03
2008,Nintendo,Simulation,0.03
2008,Nintendo,Action,0.02
2008,Nintendo,Simulation,0.02
2008,Nintendo,Misc,0.02
2008,Nintendo,Sports,0.02
2008,Nintendo,Adventure,0.02
2008,Nintendo,Adventure,0.02
2008,Nintendo,Sports,0.02
2008,Nintendo,Misc,0.02
2008,Nintendo,Misc,0.02
2008,Nintendo,Adventure,0.02
2008,Nintendo,Shooter,0.02
2008,Nintendo,Sports,0.02
2008,Nintendo,Adventure,0.02
2008,Nintendo,Simulation,0.02
2008,Nintendo,Strategy,0.02
2008,Nintendo,Simulation,0.02
2008,Nintendo,Simulation,0.02
2008,Nintendo,Racing,0.02
2008,Nintendo,Puzzle,0.02
2008,Nintendo,Platform,0.02
2008,Nintendo,Misc,0.02
2008,Nintendo,Shooter,0.02
2008,Nintendo,Adventure,0.02
2008,Nintendo,Misc,0.02
2008,Nintendo,Sports,0.02
2008,Nintendo,Misc,0.02
2008,Nintendo,Action,0.02
2008,Nintendo,Simulation,0.02
2008,Nintendo,Adventure,0.02
2008,Nintendo,Simulation,0.02
2008,Nintendo,Simulation,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Role-Playing,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Simulation,0.01
2008,Nintendo,Sports,0.01
2008,Nintendo,Puzzle,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Action,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Action,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Puzzle,0.01
2008,Nintendo,Action,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Misc,0.01
2008,Nintendo,Simulation,0.01
2008,Nintendo,Role-Playing,0.01
2008,Nintendo,Role-Playing,0.01
2008,Nintendo,Adventure,0.01
2008,Nintendo,Puzzle,0.01
2008,Nintendo,Simulation,0.01
2008,PC,Role-Playing,1.32
2008,PC,Strategy,1.17
2008,PC,Simulation,1.15
2008,PC,Role-Playing,0.99
2008,PC,Adventure,0.92
2008,PC,Action,0.88
2008,PC,Role-Playing,0.68
2008,PC,Strategy,0.67
2008,PC,Action,0.59
2008,PC,Simulation,0.51
2008,PC,Shooter,0.49
2008,PC,Action,0.49
2008,PC,Strategy,0.37
2008,PC,Role-Playing,0.32
2008,PC,Strategy,0.26
2008,PC,Shooter,0.19
2008,PC,Simulation,0.09
2008,PC,Simulation,0.08
2008,PC,Action,0.08
2008,PC,Racing,0.08
2008,PC,Role-Playing,0.06
2008,PC,Action,0.06
2008,PC,Puzzle,0.05
2008,PC,Action,0.04
2008,PC,Action,0.04
2008,PC,Puzzle,0.04
2008,PC,Shooter,0.04
2008,PC,Strategy,0.04
2008,PC,Adventure,0.03
2008,PC,Strategy,0.03
2008,PC,Racing,0.03
2008,PC,Action,0.03
2008,PC,Adventure,0.03
2008,PC,Misc,0.03
2008,PC,Action,0.03
2008,PC,Simulation,0.03
2008,PC,Simulation,0.03
2008,PC,Action,0.03
2008,PC,Role-Playing,0.02
2008,PC,Strategy,0.02
2008,PC,Shooter,0.02
2008,PC,Shooter,0.02
2008,PC,Strategy,0.02
2008,PC,Action,0.02
2008,PC,Shooter,0.02
2008,PC,Shooter,0.02
2008,PC,Role-Playing,0.02
2008,PC,Adventure,0.02
2008,PC,Sports,0.02
2008,PC,Adventure,0.02
2008,PC,Strategy,0.02
2008,PC,Action,0.02
2008,PC,Role-Playing,0.02
2008,PC,Simulation,0.02
2008,PC,Sports,0.02
2008,PC,Shooter,0.02
2008,PC,Strategy,0.02
2008,PC,Shooter,0.02
2008,PC,Role-Playing,0.02
2008,PC,Puzzle,0.02
2008,PC,Strategy,0.02
2008,PC,Adventure,0.02
2008,PC,Action,0.02
2008,PC,Platform,0.02
2008,PC,Strategy,0.02
2008,PC,Adventure,0.02
2008,PC,Strategy,0.02
2008,PC,Action,0.01
2008,PC,Strategy,0.01
2008,PC,Racing,0.01
2008,PC,Shooter,0.01
2008,PC,Misc,0.01
2008,PC,Adventure,0.01
2008,PC,Action,0.01
2008,PC,Sports,0.01
2008,PC,Role-Playing,0.01
2008,Sony,Sports,2.5
2008,Sony,Sports,2.28
2008,Sony,Misc,1.8
2008,Sony,Simulation,1.75
2008,Sony,Shooter,1.72
2008,Sony,Sports,1.49
2008,Sony,Racing,1.4
2008,Sony,Action,1.37
2008,Sony,Misc,1.36
2008,Sony,Action,1.27
2008,Sony,Action,1.25
2008,Sony,Fighting,1.24
2008,Sony,Role-Playing,0.87
2008,Sony,Role-Playing,0.82
2008,Sony,Misc,0.79
2008,Sony,Platform,0.76
2008,Sony,Platform,0.75
2008,Sony,Action,0.65
2008,Sony,Misc,0.61
2008,Sony,Misc,0.59
2008,Sony,Action,0.58
2008,Sony,Puzzle,0.57
2008,Sony,Action,0.57
2008,Sony,Action,0.54
2008,Sony,Misc,0.54
2008,Sony,Racing,0.53
2008,Sony,Misc,0.5
2008,Sony,Platform,0.5
2008,Sony,Strategy,0.5
2008,Sony,Sports,0.48
2008,Sony,Misc,0.45
2008,Sony,Action,0.43
2008,Sony,Misc,0.43
2008,Sony,Sports,0.42
2008,Sony,Sports,0.42
2008,Sony,Sports,0.41
2008,Sony,Action,0.4
2008,Sony,Action,0.4
2008,Sony,Platform,0.4
2008,Sony,Sports,0.39
2008,Sony,Misc,0.39
2008,Sony,Sports,0.38
2008,Sony,Platform,0.38
2008,Sony,Action,0.38
2008,Sony,Shooter,0.38
2008,Sony,Action,0.38
2008,Sony,Sports,0.37
2008,Sony,Fighting,0.36
2008,Sony,Platform,0.35
2008,Sony,Misc,0.34
2008,Sony,Action,0.34
2008,Sony,Action,0.32
2008,Sony,Sports,0.32
2008,Sony,Sports,0.31
2008,Sony,Platform,0.29
2008,Sony,Misc,0.28
2008,Sony,Action,0.28
2008,Sony,Action,0.28
2008,Sony,Action,0.28
2008,Sony,Sports,0.28
2008,Sony,Shooter,0.26
2008,Sony,Adventure,0.26
2008,Sony,Action,0.25
2008,Sony,Action,0.25
2008,Sony,Action,0.25
2008,Sony,Adventure,0.25
2008,Sony,Sports,0.24
2008,Sony,Simulation,0.24
2008,Sony,Action,0.23
2008,Sony,Fighting,0.22
2008,Sony,Racing,0.22
2008,Sony,Sports,0.22
2008,Sony,Racing,0.21
2008,Sony,Action,0.21
2008,Sony,Misc,0.2
2008,Sony,Sports,0.2
2008,Sony,Racing,0.2
2008,Sony,Role-Playing,0.2
2008,Sony,Misc,0.19
2008,Sony,Misc,0.19
2008,Sony,Sports,0.19
2008,Sony,Sports,0.18
2008,Sony,Sports,0.18
2008,Sony,Racing,0.18
2008,Sony,Sports,0.18
2008,Sony,Sports,0.17
2008,Sony,Misc,0.17
2008,Sony,Misc,0.17
2008,Sony,Role-Playing,0.17
2008,Sony,Sports,0.17
2008,Sony,Fighting,0.16
2008,Sony,Misc,0.16
2008,Sony,Sports,0.15
2008,Sony,Fighting,0.15
2008,Sony,Shooter,0.15
2008,Sony,Sports,0.15
2008,Sony,Sports,0.15
2008,Sony,Puzzle,0.14
2008,Sony,Action,0.14
2008,Sony,Role-Playing,0.14
2008,Sony,Fighting,0.14
2008,Sony,Adventure,0.13
2008,Sony,Role-Playing,0.13
2008,Sony,Sports,0.13
2008,Sony,Role-Playing,0.13
2008,Sony,Misc,0.13
2008,Sony,Action,0.13
2008,Sony,Racing,0.13
2008,Sony,Misc,0.12
2008,Sony,Fighting,0.12
2008,Sony,Misc,0.12
2008,Sony,Racing,0.12
2008,Sony,Platform,0.12
2008,Sony,Platform,0.12
2008,Sony,Adventure,0.12
2008,Sony,Misc,0.11
2008,Sony,Role-Playing,0.11
2008,Sony,Adventure,0.1
2008,Sony,Sports,0.08
2008,Sony,Misc,0.08
2008,Sony,Fighting,0.08
2008,Sony,Fighting,0.07
2008,Sony,Adventure,0.07
2008,Sony,Adventure,0.07
2008,Sony,Action,0.07
2008,Sony,Action,0.07
2008,Sony,Misc,0.07
2008,Sony,Action,0.07
2008,Sony,Adventure,0.06
2008,Sony,Adventure,0.06
2008,Sony,Fighting,0.06
2008,Sony,Action,0.06
2008,Sony,Adventure,0.06
2008,Sony,Misc,0.06
2008,Sony,Adventure,0.06
2008,Sony,Sports,0.05
2008,Sony,Fighting,0.05
2008,Sony,Adventure,0.05
2008,Sony,Misc,0.05
2008,Sony,Adventure,0.04
2008,Sony,Adventure,0.04
2008,Sony,Shooter,0.04
2008,Sony,Action,0.04
2008,Sony,Misc,0.04
2008,Sony,Adventure,0.04
2008,Sony,Misc,0.04
2008,Sony,Strategy,0.03
2008,Sony,Simulation,0.03
2008,Sony,Adventure,0.03
2008,Sony,Misc,0.03
2008,Sony,Adventure,0.03
2008,Sony,Adventure,0.03
2008,Sony,Simulation,0.03
2008,Sony,Fighting,0.03
2008,Sony,Adventure,0.03
2008,Sony,Puzzle,0.03
2008,Sony,Adventure,0.03
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Sports,0.02
2008,Sony,Role-Playing,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Racing,0.02
2008,Sony,Action,0.02
2008,Sony,Shooter,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.02
2008,Sony,Racing,0.02
2008,Sony,Adventure,0.01
2008,Sony,Platform,0.01
2008,Sony,Misc,0.01
2008,Sony,Fighting,0.01
2008,Sony,Sports,0.01
2008,Sony,Adventure,0.01
2008,Sony,Misc,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Misc,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Racing,0.01
2008,Sony,Action,10.57
2008,Sony,Action,6.03
2008,Sony,Platform,5.92
2008,Sony,Shooter,5.43
2008,Sony,Role-Playing,4.01
2008,Sony,Sports,2.59
2008,Sony,Shooter,2.48
2008,Sony,Racing,2.45
2008,Sony,Action,2.28
2008,Sony,Sports,2.11
2008,Sony,Racing,2.08
2008,Sony,Action,2.02
2008,Sony,Fighting,2
2008,Sony,Racing,1.97
2008,Sony,Misc,1.93
2008,Sony,Sports,1.89
2008,Sony,Action,1.69
2008,Sony,Action,1.59
2008,Sony,Misc,1.5
2008,Sony,Fighting,1.47
2008,Sony,Shooter,1.45
2008,Sony,Action,1.4
2008,Sony,Racing,1.37
2008,Sony,Shooter,1.35
2008,Sony,Shooter,1.35
2008,Sony,Action,1.32
2008,Sony,Role-Playing,1.29
2008,Sony,Action,1.27
2008,Sony,Shooter,1.25
2008,Sony,Shooter,1.17
2008,Sony,Action,1.16
2008,Sony,Platform,1.14
2008,Sony,Racing,1.11
2008,Sony,Action,1.08
2008,Sony,Fighting,1.08
2008,Sony,Action,1.06
2008,Sony,Platform,1.03
2008,Sony,Shooter,1
2008,Sony,Misc,0.99
2008,Sony,Misc,0.95
2008,Sony,Fighting,0.95
2008,Sony,Role-Playing,0.93
2008,Sony,Shooter,0.93
2008,Sony,Misc,0.9
2008,Sony,Racing,0.9
2008,Sony,Shooter,0.87
2008,Sony,Sports,0.87
2008,Sony,Fighting,0.86
2008,Sony,Misc,0.82
2008,Sony,Strategy,0.79
2008,Sony,Sports,0.7
2008,Sony,Action,0.68
2008,Sony,Action,0.68
2008,Sony,Sports,0.66
2008,Sony,Sports,0.66
2008,Sony,Strategy,0.65
2008,Sony,Shooter,0.64
2008,Sony,Sports,0.61
2008,Sony,Sports,0.58
2008,Sony,Platform,0.58
2008,Sony,Action,0.57
2008,Sony,Action,0.52
2008,Sony,Sports,0.52
2008,Sony,Action,0.52
2008,Sony,Action,0.51
2008,Sony,Role-Playing,0.51
2008,Sony,Action,0.5
2008,Sony,Shooter,0.47
2008,Sony,Platform,0.46
2008,Sony,Role-Playing,0.45
2008,Sony,Sports,0.41
2008,Sony,Fighting,0.41
2008,Sony,Misc,0.4
2008,Sony,Sports,0.4
2008,Sony,Platform,0.4
2008,Sony,Action,0.4
2008,Sony,Action,0.39
2008,Sony,Racing,0.39
2008,Sony,Misc,0.38
2008,Sony,Adventure,0.36
2008,Sony,Misc,0.36
2008,Sony,Shooter,0.35
2008,Sony,Sports,0.34
2008,Sony,Sports,0.33
2008,Sony,Action,0.32
2008,Sony,Sports,0.31
2008,Sony,Action,0.28
2008,Sony,Action,0.27
2008,Sony,Action,0.27
2008,Sony,Racing,0.26
2008,Sony,Racing,0.25
2008,Sony,Shooter,0.25
2008,Sony,Misc,0.24
2008,Sony,Action,0.23
2008,Sony,Role-Playing,0.23
2008,Sony,Shooter,0.23
2008,Sony,Adventure,0.21
2008,Sony,Racing,0.21
2008,Sony,Role-Playing,0.19
2008,Sony,Shooter,0.19
2008,Sony,Simulation,0.19
2008,Sony,Adventure,0.19
2008,Sony,Action,0.17
2008,Sony,Sports,0.17
2008,Sony,Fighting,0.17
2008,Sony,Action,0.17
2008,Sony,Shooter,0.17
2008,Sony,Sports,0.17
2008,Sony,Shooter,0.16
2008,Sony,Sports,0.16
2008,Sony,Sports,0.15
2008,Sony,Sports,0.14
2008,Sony,Misc,0.14
2008,Sony,Adventure,0.14
2008,Sony,Shooter,0.13
2008,Sony,Sports,0.13
2008,Sony,Sports,0.13
2008,Sony,Action,0.13
2008,Sony,Sports,0.13
2008,Sony,Misc,0.13
2008,Sony,Sports,0.12
2008,Sony,Misc,0.11
2008,Sony,Sports,0.11
2008,Sony,Shooter,0.1
2008,Sony,Platform,0.09
2008,Sony,Misc,0.09
2008,Sony,Racing,0.08
2008,Sony,Strategy,0.08
2008,Sony,Racing,0.08
2008,Sony,Shooter,0.07
2008,Sony,Shooter,0.06
2008,Sony,Action,0.06
2008,Sony,Misc,0.05
2008,Sony,Racing,0.04
2008,Sony,Adventure,0.04
2008,Sony,Sports,0.03
2008,Sony,Sports,0.01
2008,Sony,Sports,0.01
2008,Sony,Fighting,0.01
2008,Sony,Role-Playing,5.5
2008,Sony,Action,3.19
2008,Sony,Fighting,2.25
2008,Sony,Sports,1.35
2008,Sony,Action,1.18
2008,Sony,Action,1.09
2008,Sony,Racing,0.99
2008,Sony,Sports,0.98
2008,Sony,Role-Playing,0.94
2008,Sony,Misc,0.87
2008,Sony,Racing,0.78
2008,Sony,Racing,0.77
2008,Sony,Fighting,0.75
2008,Sony,Sports,0.71
2008,Sony,Platform,0.65
2008,Sony,Action,0.63
2008,Sony,Action,0.59
2008,Sony,Platform,0.55
2008,Sony,Sports,0.49
2008,Sony,Platform,0.45
2008,Sony,Fighting,0.42
2008,Sony,Sports,0.39
2008,Sony,Sports,0.36
2008,Sony,Platform,0.36
2008,Sony,Role-Playing,0.34
2008,Sony,Sports,0.33
2008,Sony,Sports,0.32
2008,Sony,Sports,0.31
2008,Sony,Racing,0.29
2008,Sony,Action,0.29
2008,Sony,Action,0.27
2008,Sony,Fighting,0.26
2008,Sony,Sports,0.25
2008,Sony,Role-Playing,0.24
2008,Sony,Strategy,0.23
2008,Sony,Role-Playing,0.23
2008,Sony,Sports,0.23
2008,Sony,Misc,0.2
2008,Sony,Action,0.2
2008,Sony,Strategy,0.18
2008,Sony,Sports,0.17
2008,Sony,Sports,0.17
2008,Sony,Action,0.16
2008,Sony,Simulation,0.16
2008,Sony,Strategy,0.16
2008,Sony,Misc,0.15
2008,Sony,Racing,0.14
2008,Sony,Role-Playing,0.14
2008,Sony,Misc,0.13
2008,Sony,Platform,0.13
2008,Sony,Role-Playing,0.13
2008,Sony,Misc,0.12
2008,Sony,Strategy,0.12
2008,Sony,Misc,0.11
2008,Sony,Misc,0.11
2008,Sony,Role-Playing,0.1
2008,Sony,Role-Playing,0.1
2008,Sony,Adventure,0.09
2008,Sony,Puzzle,0.09
2008,Sony,Shooter,0.09
2008,Sony,Platform,0.09
2008,Sony,Racing,0.09
2008,Sony,Fighting,0.08
2008,Sony,Fighting,0.08
2008,Sony,Fighting,0.07
2008,Sony,Adventure,0.07
2008,Sony,Role-Playing,0.07
2008,Sony,Role-Playing,0.07
2008,Sony,Action,0.07
2008,Sony,Puzzle,0.07
2008,Sony,Role-Playing,0.06
2008,Sony,Fighting,0.06
2008,Sony,Adventure,0.06
2008,Sony,Fighting,0.06
2008,Sony,Action,0.05
2008,Sony,Role-Playing,0.05
2008,Sony,Fighting,0.05
2008,Sony,Fighting,0.04
2008,Sony,Action,0.04
2008,Sony,Adventure,0.04
2008,Sony,Puzzle,0.04
2008,Sony,Puzzle,0.03
2008,Sony,Action,0.03
2008,Sony,Adventure,0.03
2008,Sony,Action,0.03
2008,Sony,Misc,0.03
2008,Sony,Fighting,0.02
2008,Sony,Role-Playing,0.02
2008,Sony,Simulation,0.02
2008,Sony,Misc,0.02
2008,Sony,Role-Playing,0.02
2008,Sony,Role-Playing,0.02
2008,Sony,Role-Playing,0.02
2008,Sony,Adventure,0.02
2008,Sony,Misc,0.02
2008,Sony,Adventure,0.02
2008,Sony,Adventure,0.01
2008,Sony,Adventure,0.01
2008,Sony,Racing,0.01
2008,Sony,Adventure,0.01
2008,Nintendo,Racing,35.82
2008,Nintendo,Fighting,13.04
2008,Nintendo,Simulation,4.68
2008,Nintendo,Misc,3.65
2008,Nintendo,Misc,3.27
2008,Nintendo,Sports,2.54
2008,Nintendo,Sports,2.34
2008,Nintendo,Platform,2.2
2008,Nintendo,Misc,2.04
2008,Nintendo,Shooter,1.97
2008,Nintendo,Sports,1.93
2008,Nintendo,Misc,1.92
2008,Nintendo,Action,1.91
2008,Nintendo,Misc,1.91
2008,Nintendo,Sports,1.7
2008,Nintendo,Action,1.68
2008,Nintendo,Sports,1.67
2008,Nintendo,Sports,1.67
2008,Nintendo,Simulation,1.6
2008,Nintendo,Sports,1.58
2008,Nintendo,Sports,1.55
2008,Nintendo,Simulation,1.53
2008,Nintendo,Shooter,1.47
2008,Nintendo,Puzzle,1.45
2008,Nintendo,Sports,1.43
2008,Nintendo,Misc,1.31
2008,Nintendo,Sports,1.31
2008,Nintendo,Misc,1.29
2008,Nintendo,Sports,1.27
2008,Nintendo,Puzzle,1.23
2008,Nintendo,Misc,1.2
2008,Nintendo,Sports,1.19
2008,Nintendo,Platform,1.17
2008,Nintendo,Shooter,1.1
2008,Nintendo,Sports,1.06
2008,Nintendo,Action,1.04
2008,Nintendo,Misc,1.03
2008,Nintendo,Platform,1.02
2008,Nintendo,Platform,0.97
2008,Nintendo,Racing,0.93
2008,Nintendo,Action,0.92
2008,Nintendo,Sports,0.9
2008,Nintendo,Misc,0.9
2008,Nintendo,Sports,0.9
2008,Nintendo,Adventure,0.89
2008,Nintendo,Simulation,0.88
2008,Nintendo,Sports,0.85
2008,Nintendo,Fighting,0.83
2008,Nintendo,Misc,0.83
2008,Nintendo,Action,0.81
2008,Nintendo,Sports,0.8
2008,Nintendo,Simulation,0.76
2008,Nintendo,Racing,0.67
2008,Nintendo,Misc,0.67
2008,Nintendo,Sports,0.67
2008,Nintendo,Puzzle,0.67
2008,Nintendo,Action,0.67
2008,Nintendo,Strategy,0.66
2008,Nintendo,Action,0.64
2008,Nintendo,Platform,0.61
2008,Nintendo,Misc,0.61
2008,Nintendo,Misc,0.6
2008,Nintendo,Action,0.59
2008,Nintendo,Action,0.59
2008,Nintendo,Sports,0.59
2008,Nintendo,Action,0.58
2008,Nintendo,Platform,0.58
2008,Nintendo,Platform,0.57
2008,Nintendo,Adventure,0.57
2008,Nintendo,Action,0.56
2008,Nintendo,Sports,0.55
2008,Nintendo,Misc,0.55
2008,Nintendo,Racing,0.54
2008,Nintendo,Role-Playing,0.54
2008,Nintendo,Action,0.53
2008,Nintendo,Simulation,0.53
2008,Nintendo,Action,0.53
2008,Nintendo,Action,0.52
2008,Nintendo,Sports,0.51
2008,Nintendo,Adventure,0.49
2008,Nintendo,Misc,0.48
2008,Nintendo,Action,0.48
2008,Nintendo,Racing,0.48
2008,Nintendo,Simulation,0.48
2008,Nintendo,Racing,0.48
2008,Nintendo,Simulation,0.47
2008,Nintendo,Platform,0.45
2008,Nintendo,Misc,0.45
2008,Nintendo,Sports,0.45
2008,Nintendo,Misc,0.44
2008,Nintendo,Racing,0.42
2008,Nintendo,Sports,0.41
2008,Nintendo,Racing,0.41
2008,Nintendo,Simulation,0.41
2008,Nintendo,Fighting,0.39
2008,Nintendo,Role-Playing,0.39
2008,Nintendo,Misc,0.39
2008,Nintendo,Simulation,0.39
2008,Nintendo,Sports,0.38
2008,Nintendo,Simulation,0.37
2008,Nintendo,Action,0.36
2008,Nintendo,Sports,0.36
2008,Nintendo,Sports,0.36
2008,Nintendo,Racing,0.34
2008,Nintendo,Simulation,0.33
2008,Nintendo,Misc,0.33
2008,Nintendo,Racing,0.32
2008,Nintendo,Sports,0.32
2008,Nintendo,Role-Playing,0.32
2008,Nintendo,Action,0.32
2008,Nintendo,Action,0.31
2008,Nintendo,Misc,0.31
2008,Nintendo,Misc,0.31
2008,Nintendo,Simulation,0.31
2008,Nintendo,Racing,0.3
2008,Nintendo,Simulation,0.29
2008,Nintendo,Simulation,0.29
2008,Nintendo,Misc,0.28
2008,Nintendo,Adventure,0.28
2008,Nintendo,Sports,0.27
2008,Nintendo,Sports,0.27
2008,Nintendo,Misc,0.26
2008,Nintendo,Simulation,0.26
2008,Nintendo,Action,0.25
2008,Nintendo,Action,0.25
2008,Nintendo,Misc,0.25
2008,Nintendo,Misc,0.24
2008,Nintendo,Misc,0.24
2008,Nintendo,Sports,0.24
2008,Nintendo,Misc,0.24
2008,Nintendo,Adventure,0.23
2008,Nintendo,Puzzle,0.23
2008,Nintendo,Action,0.23
2008,Nintendo,Simulation,0.23
2008,Nintendo,Fighting,0.22
2008,Nintendo,Misc,0.22
2008,Nintendo,Sports,0.22
2008,Nintendo,Action,0.22
2008,Nintendo,Sports,0.22
2008,Nintendo,Misc,0.22
2008,Nintendo,Sports,0.22
2008,Nintendo,Sports,0.21
2008,Nintendo,Action,0.21
2008,Nintendo,Misc,0.21
2008,Nintendo,Sports,0.2
2008,Nintendo,Role-Playing,0.2
2008,Nintendo,Shooter,0.19
2008,Nintendo,Action,0.19
2008,Nintendo,Racing,0.19
2008,Nintendo,Adventure,0.19
2008,Nintendo,Action,0.19
2008,Nintendo,Adventure,0.18
2008,Nintendo,Misc,0.18
2008,Nintendo,Sports,0.18
2008,Nintendo,Adventure,0.18
2008,Nintendo,Puzzle,0.18
2008,Nintendo,Fighting,0.18
2008,Nintendo,Simulation,0.17
2008,Nintendo,Sports,0.17
2008,Nintendo,Adventure,0.17
2008,Nintendo,Puzzle,0.17
2008,Nintendo,Puzzle,0.17
2008,Nintendo,Misc,0.17
2008,Nintendo,Simulation,0.17
2008,Nintendo,Platform,0.17
2008,Nintendo,Puzzle,0.16
2008,Nintendo,Fighting,0.16
2008,Nintendo,Action,0.16
2008,Nintendo,Misc,0.16
2008,Nintendo,Simulation,0.15
2008,Nintendo,Puzzle,0.15
2008,Nintendo,Adventure,0.15
2008,Nintendo,Action,0.15
2008,Nintendo,Adventure,0.15
2008,Nintendo,Puzzle,0.15
2008,Nintendo,Sports,0.15
2008,Nintendo,Misc,0.14
2008,Nintendo,Action,0.14
2008,Nintendo,Sports,0.14
2008,Nintendo,Simulation,0.14
2008,Nintendo,Racing,0.14
2008,Nintendo,Simulation,0.14
2008,Nintendo,Sports,0.13
2008,Nintendo,Role-Playing,0.13
2008,Nintendo,Puzzle,0.13
2008,Nintendo,Shooter,0.13
2008,Nintendo,Shooter,0.13
2008,Nintendo,Sports,0.13
2008,Nintendo,Simulation,0.13
2008,Nintendo,Adventure,0.13
2008,Nintendo,Sports,0.13
2008,Nintendo,Action,0.12
2008,Nintendo,Action,0.12
2008,Nintendo,Action,0.12
2008,Nintendo,Fighting,0.12
2008,Nintendo,Sports,0.12
2008,Nintendo,Shooter,0.12
2008,Nintendo,Puzzle,0.12
2008,Nintendo,Racing,0.11
2008,Nintendo,Misc,0.11
2008,Nintendo,Platform,0.11
2008,Nintendo,Simulation,0.11
2008,Nintendo,Misc,0.1
2008,Nintendo,Adventure,0.1
2008,Nintendo,Misc,0.1
2008,Nintendo,Adventure,0.1
2008,Nintendo,Sports,0.1
2008,Nintendo,Fighting,0.1
2008,Nintendo,Racing,0.1
2008,Nintendo,Sports,0.1
2008,Nintendo,Sports,0.1
2008,Nintendo,Shooter,0.1
2008,Nintendo,Action,0.09
2008,Nintendo,Sports,0.09
2008,Nintendo,Platform,0.09
2008,Nintendo,Adventure,0.09
2008,Nintendo,Sports,0.09
2008,Nintendo,Sports,0.09
2008,Nintendo,Action,0.09
2008,Nintendo,Adventure,0.09
2008,Nintendo,Action,0.09
2008,Nintendo,Puzzle,0.08
2008,Nintendo,Sports,0.08
2008,Nintendo,Strategy,0.08
2008,Nintendo,Shooter,0.08
2008,Nintendo,Adventure,0.08
2008,Nintendo,Racing,0.08
2008,Nintendo,Adventure,0.08
2008,Nintendo,Misc,0.08
2008,Nintendo,Role-Playing,0.08
2008,Nintendo,Action,0.08
2008,Nintendo,Action,0.08
2008,Nintendo,Fighting,0.07
2008,Nintendo,Misc,0.07
2008,Nintendo,Sports,0.07
2008,Nintendo,Shooter,0.07
2008,Nintendo,Adventure,0.07
2008,Nintendo,Adventure,0.07
2008,Nintendo,Racing,0.06
2008,Nintendo,Fighting,0.06
2008,Nintendo,Sports,0.06
2008,Nintendo,Adventure,0.06
2008,Nintendo,Fighting,0.06
2008,Nintendo,Puzzle,0.06
2008,Nintendo,Racing,0.06
2008,Nintendo,Misc,0.06
2008,Nintendo,Sports,0.06
2008,Nintendo,Strategy,0.05
2008,Nintendo,Misc,0.05
2008,Nintendo,Platform,0.04
2008,Nintendo,Sports,0.04
2008,Nintendo,Action,0.04
2008,Nintendo,Shooter,0.04
2008,Nintendo,Platform,0.04
2008,Nintendo,Puzzle,0.04
2008,Nintendo,Shooter,0.04
2008,Nintendo,Adventure,0.04
2008,Nintendo,Racing,0.03
2008,Nintendo,Puzzle,0.03
2008,Nintendo,Misc,0.03
2008,Nintendo,Adventure,0.03
2008,Nintendo,Racing,0.03
2008,Nintendo,Sports,0.03
2008,Nintendo,Platform,0.02
2008,Nintendo,Sports,0.02
2008,Nintendo,Shooter,0.02
